Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685359770,431977200,14,1,13,637853100
5,1685359770,215415000,14,2,16,663648300
1,1685359770,457778900,20,3,16,663651900
9,1685359770,128555300,14,4,17,684988300
5,1685359770,236760400,20,5,17,684991900
1,1685359770,479120800,27,6,17,684993800
11,1685359770,82715200,14,7,18,686208000
9,1685359770,129779400,20,8,18,686210600
5,1685359770,237981100,27,9,18,686212500
1,1685359770,480341200,35,10,18,686214200
1,1685359770,570773700,44,11,22,776648700
13,1685359770,141971300,14,12,24,779744000
11,1685359770,176254800,20,13,24,779747000
9,1685359770,223317700,27,14,24,779748900
5,1685359770,331519300,35,15,24,779868100
1,1685359770,574000000,47,16,24,779873200
1,1685359770,574127600,57,17,24,780001100
1,1685359770,574200900,61,18,24,780073900
16,1685359770,125944500,14,19,27,789518700
13,1685359770,151750400,20,20,27,789522200
11,1685359770,186032600,27,21,27,789524700
9,1685359770,233095700,35,22,27,789526900
5,1685359770,341299500,44,23,27,789531000
1,1685359770,583659700,64,24,27,789532700
17,1685359770,200785300,14,25,31,885698600
16,1685359770,222130400,20,26,31,885703100
13,1685359770,247934400,27,27,31,885706000
11,1685359770,282215800,35,28,31,885707800
9,1685359770,329279400,44,29,31,885710600
5,1685359770,437481200,54,30,31,885712600
1,1685359770,679841200,75,31,31,885714200
1,1685359770,690668000,87,32,31,896543600
1,1685359770,757293400,92,33,35,963168900
18,1685359770,331048600,14,34,38,1017191000
17,1685359770,332283600,20,35,38,1017194700
16,1685359770,353623900,27,36,38,1017196500
13,1685359770,379426500,35,37,38,1017198400
11,1685359770,413708700,44,38,38,1017200700
9,1685359770,460771700,54,39,38,1017203000
5,1685359770,568973700,65,40,38,1017205200
1,1685359770,811334100,95,41,38,1017207100
23,1685359770,248757200,14,42,39,1025415900
18,1685359770,339279200,20,43,39,1025419300
17,1685359770,340510100,27,44,39,1025421100
16,1685359770,361850300,35,45,39,1025422800
13,1685359770,387653900,44,46,39,1025425500
11,1685359770,421935000,54,47,39,1025427000
9,1685359770,468997300,65,48,39,1025428400
5,1685359770,577198900,77,49,39,1025430400
1,1685359770,819559200,108,50,39,1025432300
1,1685359770,893159900,122,51,44,1099034700
1,1685359770,893267500,125,52,44,1099140800
27,1685359770,395741400,14,53,49,1185183900
23,1685359770,408530800,20,54,49,1185188200
18,1685359770,499049800,27,55,49,1185189700
17,1685359770,500280200,35,56,49,1185191100
16,1685359770,521620700,44,57,49,1185193200
13,1685359770,547423500,54,58,49,1185195000
11,1685359770,581704300,65,59,49,1185196300
9,1685359770,628768300,77,60,49,1185199400
5,1685359770,736970000,90,61,49,1185201400
1,1685359770,979331200,129,62,49,1185204400
2,1685359770,915954600,11,63,49,1192543100
1,1685359770,1014234600,144,64,49,1220113700
31,1685359770,348872100,14,65,51,1222062100
27,1685359770,432626700,20,66,51,1222069100
23,1685359770,445415700,27,67,51,1222074500
18,1685359770,535937900,35,68,51,1222079500
17,1685359770,537175700,44,69,51,1222087100
16,1685359770,558516200,54,70,51,1222088800
13,1685359770,584319500,65,71,51,1222091100
11,1685359770,618600700,77,72,51,1222094200
9,1685359770,665665100,90,73,51,1222096200
5,1685359770,773868200,104,74,51,1222099900
