UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,174657800
0,0,0,0,0,0,0,0,0,201868100
0,0,0,0,1,0,0,0,1,278858800
0,0,0,0,1,0,0,0,1,384368800
1,0,0,0,2,0,0,0,3,487300900
1,0,0,0,5,0,0,0,8,579743100
1,0,0,0,6,0,0,0,10,678613900
3,0,0,0,10,0,0,0,16,782570700
4,0,0,0,15,0,0,0,19,879120500
5,0,0,0,18,0,0,0,21,979206900
7,0,0,0,21,0,0,0,23,1079134900
7,0,0,0,25,0,0,0,28,1180960200
8,0,0,0,28,0,0,0,33,1317400000
8,0,0,0,29,0,0,0,34,1380477300
9,0,0,0,30,0,0,0,38,1489097900
10,0,0,0,33,0,0,0,39,1579759200
13,0,0,0,39,0,0,0,43,1678715600
13,0,0,0,42,0,0,0,50,1778433500
14,0,0,0,45,0,0,0,51,1878379000
16,0,0,0,48,0,0,0,57,1978910500
17,0,0,0,58,0,0,0,64,2086849400
17,0,0,0,60,0,0,0,71,2181345200
18,0,0,0,64,0,0,0,77,2278189900
20,0,0,0,71,0,0,0,79,2384025000
21,0,0,0,75,0,0,0,81,2482137800
22,0,0,0,81,0,0,0,89,2578790400
23,0,0,0,83,0,0,0,91,2680910500
24,0,0,0,88,0,0,0,94,2785562500
24,0,0,0,92,0,0,0,99,2878656400
25,0,0,0,95,0,0,0,102,2979317800
25,0,0,0,97,0,0,0,109,3080071000
26,0,0,0,100,0,0,0,114,3181349200
27,0,0,0,109,0,0,0,115,3294095200
27,0,0,0,114,0,0,0,121,3401900800
28,0,0,0,119,0,0,0,126,3478711900
30,0,0,0,125,0,0,0,134,3578422600
30,0,0,0,129,0,0,0,143,3697588200
30,0,0,0,132,0,0,0,148,3778891300
31,0,0,0,140,0,0,0,154,3878820900
33,0,0,0,151,0,0,0,159,3978397700
33,0,0,0,155,0,0,0,164,4078232100
35,0,0,0,162,0,0,0,172,4178639700
35,0,0,0,166,0,0,0,183,4278690400
