Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685356243,415478000,14,1,9,657390500
1,1685356243,448600700,17,2,10,690499000
3,1685356244,457687400,14,3,14,820464100
1,1685356243,578570800,23,4,14,820467100
3,1685356244,540356500,17,5,15,903133700
1,1685356243,661241000,27,6,15,903137300
3,1685356244,547451700,20,7,16,910227100
1,1685356243,668333300,31,8,16,910229400
7,1685356244,366161300,14,9,18,928331500
3,1685356244,565560200,26,10,18,928334200
1,1685356243,686439300,38,11,18,928335400
8,1685356244,388562400,14,12,20,978258100
7,1685356244,416092900,20,13,20,978261700
3,1685356244,615489100,33,14,20,978263200
1,1685356243,736368200,46,15,20,978264300
10,1685356244,321875600,14,16,22,1012259600
8,1685356244,422568900,20,17,22,1012262400
7,1685356244,450095300,27,18,22,1012263900
3,1685356244,649491100,41,19,22,1012265000
1,1685356243,770371000,55,20,22,1012267000
3,1685356244,721543100,50,21,23,1084320700
1,1685356243,842428200,65,22,23,1084325000
16,1685356244,231482900,14,23,27,1141643400
10,1685356244,451264100,20,24,27,1141647400
8,1685356244,551956100,27,25,27,1141649900
7,1685356244,579490400,35,26,27,1141659600
3,1685356244,778890000,53,27,27,1141664300
1,1685356243,899770200,69,28,27,1141666700
18,1685356244,218411700,14,29,28,1146656800
16,1685356244,236503900,20,30,28,1146662700
10,1685356244,456290900,27,31,28,1146674400
8,1685356244,556983200,35,32,28,1146677100
7,1685356244,584512400,44,33,28,1146681300
3,1685356244,783909400,63,34,28,1146683900
1,1685356243,904791900,80,35,28,1146688500
3,1685356244,793463000,74,36,29,1156239200
1,1685356243,914346300,92,37,29,1156262300
20,1685356244,233425700,14,38,31,1211529400
18,1685356244,283299600,20,39,31,1211533300
16,1685356244,301376200,27,40,31,1211534500
10,1685356244,521152800,35,41,31,1211535500
8,1685356244,621844200,44,42,31,1211537600
7,1685356244,649370500,54,43,31,1211539000
3,1685356244,848766000,78,44,31,1211540000
1,1685356243,969644800,97,45,31,1211540900
1,1685356243,1005162900,110,46,34,1247062300
22,1685356244,240019800,14,47,35,1252208200
20,1685356244,274112400,20,48,35,1252212400
18,1685356244,323981300,27,49,35,1252215100
16,1685356244,342058800,35,50,35,1252217400
10,1685356244,561838500,44,51,35,1252221600
8,1685356244,662530100,54,52,35,1252223900
7,1685356244,690057200,65,53,35,1252226200
3,1685356244,889454400,90,54,35,1252228700
1,1685356243,1010334800,114,55,35,1252231400
1,1685356243,1041282300,128,56,37,1283181000
8,1685356244,718363900,65,57,38,1308187900
7,1685356244,746295900,77,58,38,1308467100
3,1685356244,945695800,103,59,38,1308470700
1,1685356243,1066576000,133,60,38,1308472400
3,1685356244,1012509600,108,61,40,1375287500
1,1685356243,1133397100,139,62,40,1375293300
2,1685356244,1046054000,14,63,40,1394330300
3,1685356244,1047493500,112,64,40,1410273300
1,1685356243,1168383900,144,65,40,1410280300
9,1685356244,810534000,12,66,41,1428271300
3,1685356244,1065500700,117,67,41,1428275500
1,1685356243,1186380900,150,68,41,1428277500
27,1685356244,296051200,14,69,42,1437584000
22,1685356244,425400300,20,70,42,1437586600
20,1685356244,459489000,27,71,42,1437588700
18,1685356244,509356400,35,72,42,1437590100
16,1685356244,527434700,44,73,42,1437593000
10,1685356244,747211500,54,74,42,1437594200
8,1685356244,847902100,68,75,42,1437595600
7,1685356244,875429000,81,76,42,1437597800
3,1685356244,1074825100,122,77,42,1437599400
1,1685356243,1195705800,156,78,42,1437602000
1,1685356243,1219055700,171,79,42,1460953300
22,1685356244,474904000,27,80,44,1487092400
20,1685356244,508995800,35,81,44,1487095500
18,1685356244,558863900,44,82,44,1487097600
16,1685356244,576941000,54,83,44,1487099500
10,1685356244,796718400,65,84,44,1487101300
8,1685356244,897409500,80,85,44,1487103100
7,1685356244,924936400,94,86,44,1487105200
3,1685356244,1124334000,136,87,44,1487108300
1,1685356243,1245213900,175,88,44,1487110300
9,1685356244,894660700,16,89,44,1512397700
3,1685356244,1149626700,146,90,44,1512401400
1,1685356243,1270506800,186,91,44,1512403200
16,1685356244,630653900,60,92,44,1540813900
10,1685356244,850846200,72,93,44,1541230300
8,1685356244,951538600,88,94,44,1541232400
7,1685356244,979065600,103,95,44,1541234600
3,1685356244,1178462000,152,96,44,1541236300
1,1685356243,1299341500,193,97,44,1541237800
9,1685356244,934445500,21,98,45,1552182000
3,1685356244,1189411300,159,99,45,1552185600
1,1685356243,1310290900,201,100,45,1552187400
23,1685356244,490621000,14,101,46,1562797100
9,1685356244,945065900,27,102,46,1562801200
3,1685356244,1200028500,166,103,46,1562802800
1,1685356243,1320907900,209,104,46,1562804200
25,1685356244,499236900,14,105,46,1596977000
23,1685356244,524807400,20,106,46,1596981900
9,1685356244,979248700,34,107,46,1596983900
3,1685356244,1234254400,174,108,46,1597029600
1,1685356243,1355137800,218,109,46,1597034400
28,1685356244,468605400,14,110,48,1615143800
27,1685356244,473615200,20,111,48,1615147300
22,1685356244,602962600,30,112,48,1615149000
20,1685356244,637052600,39,113,48,1615152200
18,1685356244,686921000,49,114,48,1615154700
16,1685356244,704998100,63,115,48,1615156400
10,1685356244,924774900,76,116,48,1615157800
8,1685356244,1025465800,93,117,48,1615159400
7,1685356244,1052992200,109,118,48,1615161400
3,1685356244,1252389800,183,119,48,1615163900
1,1685356243,1373269000,228,120,48,1615165300
28,1685356244,498751300,20,121,50,1645289900
27,1685356244,503761800,27,122,50,1645294100
22,1685356244,633109400,38,123,50,1645296000
20,1685356244,667198500,48,124,50,1645298300
18,1685356244,717066400,59,125,50,1645300400
16,1685356244,735143800,74,126,50,1645302400
10,1685356244,954921400,88,127,50,1645304400
8,1685356244,1055613900,106,128,50,1645307800
7,1685356244,1083141300,123,129,50,1645310400
3,1685356244,1282538200,198,130,50,1645312600
1,1685356243,1403418200,244,131,50,1645314800
31,1685356244,462253100,14,132,52,1673697700
28,1685356244,527164700,23,133,52,1673701200
27,1685356244,532170700,31,134,52,1673702700
22,1685356244,661521700,43,135,52,1673708100
20,1685356244,695610400,54,136,52,1673709900
18,1685356244,745477600,66,137,52,1673711300
16,1685356244,763558900,82,138,52,1673717400
10,1685356244,983337900,97,139,52,1673722300
8,1685356244,1084030500,116,140,52,1673725700
7,1685356244,1111565600,134,141,52,1673734800
3,1685356244,1310964000,210,142,52,1673740100
1,1685356243,1431849300,257,143,52,1673746000
22,1685356244,669018600,52,144,53,1681207300
20,1685356244,703110700,64,145,53,1681210400
18,1685356244,752978200,77,146,53,1681212000
16,1685356244,771055100,94,147,53,1681213600
10,1685356244,990832400,110,148,53,1681215400
8,1685356244,1091523600,130,149,53,1681217400
7,1685356244,1119050400,149,150,53,1681219300
3,1685356244,1318448000,226,151,53,1681222300
1,1685356243,1439328100,274,152,53,1681224400
35,1685356244,447208700,14,153,54,1699285400
31,1685356244,487849700,20,154,54,1699293700
28,1685356244,552761200,30,155,54,1699297600
27,1685356244,557771400,39,156,54,1699303300
22,1685356244,687120800,55,157,54,1699307200
20,1685356244,721209300,68,158,54,1699309300
18,1685356244,771077000,82,159,54,1699312300
16,1685356244,789155900,100,160,54,1699315800
10,1685356244,1008935000,117,161,54,1699317900
8,1685356244,1109631000,138,162,54,1699324900
7,1685356244,1137160000,158,163,54,1699329000
3,1685356244,1336556600,236,164,54,1699332300
1,1685356243,1457438200,285,165,54,1699334600
5,1685356244,1271359700,12,166,54,1719463000
1,1685356243,1477572200,303,167,54,1719468600
8,1685356244,1129904500,153,168,54,1719634400
7,1685356244,1157468300,174,169,54,1719637400
3,1685356244,1356864900,253,170,54,1719639200
1,1685356243,1477744500,309,171,54,1719640900
35,1685356244,467675700,20,172,54,1719747900
31,1685356244,508307300,27,173,54,1719749700
28,1685356244,573215300,38,174,54,1719751700
27,1685356244,578221300,48,175,54,1719753500
22,1685356244,707568700,65,176,54,1719755300
20,1685356244,741657600,79,177,54,1719757200
18,1685356244,791524900,94,178,54,1719759100
16,1685356244,809603300,113,179,54,1719761800
10,1685356244,1029380600,131,180,54,1719763400
8,1685356244,1130071100,157,181,54,1719764700
7,1685356244,1157597300,179,182,54,1719766100
